"S45"	"S46"	"S47"	"S48"	"S49"	"S50"	"S51"	"S52"	"S53"	"S55"	"S56"	"S57"	"S58"	"S59"	"S60"	"S61"	"S62"	"S63"	"S64"	"S65"	"S66"	"S67"	"S68"	"S69"	"S70"	"S71"	"S72"	"S73"	"S75"	"S76"	"S77"	"S78"	"S79"	"S1"	"S2"	"S3"	"S4"	"S5"	"S6"	"S7"	"S8"	"S9"	"S10"	"S11"	"S12"	"S13"	"S14"	"S15"	"S16"	"S17"	"S18"	"S19"	"S20"	"S21"	"S22"	"S23"	"S24"	"S25"	"S26"	"S27"	"S28"	"S29"	"S30"	"S31"	"S32"	"S33"	"S34"	"S35"	"S36"	"S37"	"S38"	"S39"	"S40"	"S41"	"S42"	"S43"	"S44"	"S80"	"S81"	"S83"	"S84"	"S85"	"S86"	"S87"	"S88"	"S89"	"S90"	"S91"	"S92"	"S93"	"S95"	"S96"	"S97"	"S98"	"S100"	"S94"	"S99"
"SGCG"	-0.221670103092784	0.0063298969072165	0.00232989690721649	0.0203298969072165	-0.0456701030927835	-0.0096701030927835	-0.0336701030927835	0.0113298969072165	-0.104670103092784	-0.0646701030927835	-0.0836701030927835	0.0313298969072165	-0.0756701030927835	0.291329896907217	0.0933298969072165	-0.217670103092784	-0.0556701030927835	-0.0246701030927835	-0.0116701030927835	0.0663298969072165	-0.0696701030927835	-0.200670103092783	-0.0846701030927835	-0.226670103092784	-0.118670103092784	0.0163298969072165	-0.0886701030927835	0.510329896907217	-0.0336701030927835	0.0163298969072165	-0.514670103092783	-0.110670103092783	0.146329896907216	0.0683298969072165	0.0643298969072165	-0.0706701030927835	0.0363298969072165	0.113329896907216	0.0103298969072165	-0.0486701030927835	0.0283298969072165	0.100329896907216	-0.0576701030927835	0.904329896907217	-0.0946701030927835	-0.165670103092784	-0.0996701030927835	-0.0426701030927835	-0.0476701030927835	-0.193670103092783	-0.0486701030927835	0.0453298969072165	-0.183670103092784	-0.0616701030927835	-0.115670103092783	-0.225670103092784	0.0043298969072165	0.0513298969072165	0.0163298969072165	0.0633298969072165	-0.0526701030927835	0.220329896907216	0.0463298969072165	-0.0276701030927835	-0.0766701030927835	-0.0496701030927835	0.106329896907216	1.02732989690722	0.0843298969072165	0.00132989690721649	0.0713298969072165	-0.0796701030927835	0.926329896907216	-0.116670103092784	-0.0236701030927835	0.0503298969072165	-0.0676701030927835	-0.0456701030927835	0.0143298969072165	-0.0136701030927835	-0.0096701030927835	-0.0616701030927835	0.0143298969072165	-0.0716701030927835	0.0083298969072165	0.0143298969072165	-0.0726701030927835	-0.0626701030927835	-0.110670103092783	-0.207670103092783	-0.329670103092783	-0.366670103092784	0.0143298969072165	-0.0776701030927835	-0.0216701030927835	0.593329896907216	-0.111670103092783
"SH3BGR"	-0.195917525773196	-0.330917525773196	-0.0319175257731959	0.209082474226804	-0.0859175257731959	0.0100824742268041	-0.0509175257731959	0.295082474226804	-0.462917525773196	0.325082474226804	0.255082474226804	0.179082474226804	-0.0509175257731959	0.147082474226804	-0.155917525773196	-0.382917525773196	-0.250917525773196	-0.511917525773196	-0.115917525773196	-0.110917525773196	0.0350824742268041	0.698082474226804	0.347082474226804	-0.297917525773196	-0.0779175257731959	-0.445917525773196	-0.174917525773196	0.456082474226804	0.279082474226804	0.202082474226804	-0.102917525773196	0.780082474226804	-0.113917525773196	-0.0509175257731959	-0.307917525773196	0.0810824742268041	0.131082474226804	0.0210824742268041	-0.369917525773196	-0.0789175257731959	-0.418917525773196	-0.141917525773196	0.261082474226804	-0.127917525773196	-0.00891752577319588	-0.0249175257731959	0.135082474226804	0.205082474226804	-0.331917525773196	-0.415917525773196	-0.0719175257731959	-0.240917525773196	-0.268917525773196	-0.191917525773196	0.0260824742268041	0.127082474226804	0.00208247422680412	-0.423917525773196	-0.150917525773196	-0.00491752577319587	0.258082474226804	-0.0659175257731959	0.182082474226804	0.0870824742268041	0.493082474226804	0.00908247422680412	-0.274917525773196	0.220082474226804	-0.323917525773196	-0.0819175257731959	-0.443917525773196	0.0920824742268041	-0.0159175257731959	0.183082474226804	-0.175917525773196	-0.218917525773196	0.719082474226804	0.0820824742268041	-0.196917525773196	0.0320824742268041	0.0250824742268041	-0.339917525773196	-0.248917525773196	-0.233917525773196	0.556082474226804	-0.0319175257731959	-0.244917525773196	0.529082474226804	0.178082474226804	-0.510917525773196	0.272082474226804	0.486082474226804	0.00808247422680412	0.706082474226804	0.893082474226804	-0.108917525773196	-0.118917525773196
"SHFM1"	-0.00941237113402062	0.0215876288659794	-0.186412371134021	0.340587628865979	0.0615876288659794	0.189587628865979	-0.0724123711340206	-0.0684123711340206	0.137587628865979	-0.0904123711340206	-0.0784123711340206	0.296587628865979	-0.0524123711340206	-0.0224123711340206	-0.131412371134021	-0.0984123711340206	-0.0174123711340206	-0.0454123711340206	0.0135876288659794	0.112587628865979	-0.0164123711340206	0.0165876288659794	0.0535876288659794	0.248587628865979	-0.0974123711340206	0.145587628865979	0.0955876288659794	0.0395876288659794	0.309587628865979	0.0225876288659794	-0.121412371134021	-0.0334123711340206	-0.142412371134021	-0.188412371134021	-0.0904123711340206	-0.126412371134021	0.0145876288659794	-0.0164123711340206	-0.233412371134021	-0.141412371134021	-0.0114123711340206	-0.141412371134021	-0.134412371134021	-0.0184123711340206	0.0215876288659794	-0.0934123711340206	-0.208412371134021	0.244587628865979	0.0475876288659794	-0.279412371134021	-0.135412371134021	-0.0804123711340206	0.220587628865979	-0.175412371134021	0.0485876288659794	-0.166412371134021	0.0575876288659794	-0.100412371134021	-0.0384123711340206	-0.163412371134021	-0.0124123711340206	-0.108412371134021	-0.0334123711340206	0.00658762886597938	-0.0204123711340206	-0.0804123711340206	-0.0534123711340206	-0.100412371134021	-0.0774123711340206	0.185587628865979	-0.0244123711340206	-0.159412371134021	-0.00941237113402062	-0.128412371134021	-0.176412371134021	-0.164412371134021	0.0445876288659794	0.0765876288659794	0.0215876288659794	-0.0224123711340206	0.194587628865979	0.140587628865979	0.0545876288659794	0.0835876288659794	0.335587628865979	0.0665876288659794	0.372587628865979	0.145587628865979	0.119587628865979	-0.0314123711340206	-0.00941237113402062	0.00358762886597938	0.0545876288659794	0.187587628865979	0.230587628865979	0.00358762886597938	-0.0494123711340206
"SIL"	-0.176030927835052	-0.190030927835052	0.0419690721649485	0.368969072164948	0.222969072164948	0.224969072164948	-0.0490309278350516	-0.0120309278350515	0.221969072164948	0.0189690721649485	-0.0620309278350516	0.363969072164948	0.0169690721649485	-0.256030927835052	0.0329690721649485	-0.242030927835052	-0.0250309278350515	-0.0120309278350515	0.231969072164948	0.268969072164948	0.320969072164948	0.242969072164948	0.307969072164948	-0.0550309278350515	-0.0910309278350516	0.286969072164948	0.0729690721649485	-0.548030927835052	-0.00803092783505155	-0.207030927835052	0.135969072164948	-0.231030927835052	0.0689690721649485	-0.378030927835052	-0.0730309278350516	0.0599690721649484	-0.0250309278350515	-0.0640309278350515	-0.177030927835052	-0.527030927835052	0.587969072164948	-0.276030927835052	-0.246030927835052	0.0229690721649485	0.141969072164948	0.177969072164948	-0.406030927835052	0.249969072164948	0.0369690721649484	-0.201030927835052	-0.343030927835052	-0.267030927835052	0.433969072164948	-0.435030927835052	-0.336030927835052	-0.442030927835052	0.225969072164948	-0.148030927835052	-0.240030927835052	-0.0810309278350515	-0.574030927835051	-0.258030927835052	-0.393030927835052	-0.423030927835052	-0.111030927835052	-0.0750309278350516	-0.0750309278350516	0.0279690721649485	-0.245030927835052	-0.365030927835052	0.0289690721649485	-0.0820309278350515	0.0599690721649484	-0.123030927835052	-0.570030927835051	0.256969072164948	0.467969072164948	0.175969072164948	0.214969072164948	0.247969072164948	0.251969072164948	0.625969072164948	0.237969072164948	0.373969072164948	0.268969072164948	0.123969072164948	0.394969072164948	0.394969072164948	0.0639690721649485	0.128969072164948	-0.164030927835052	0.189969072164948	0.172969072164948	0.107969072164948	0.345969072164948	-0.117030927835052	-0.147030927835052
"SIM2"	-0.234618556701031	-0.0866185567010309	-0.240618556701031	0.305381443298969	-0.213618556701031	0.608381443298969	0.301381443298969	-0.107618556701031	0.591381443298969	-0.238618556701031	0.164381443298969	0.815381443298969	0.271381443298969	-0.517618556701031	0.743381443298969	-0.622618556701031	-0.653618556701031	-0.749618556701031	-0.446618556701031	-0.713618556701031	-0.234618556701031	0.103381443298969	0.167381443298969	0.535381443298969	-0.119618556701031	-0.163618556701031	-0.263618556701031	0.884381443298969	-0.0886185567010309	0.277381443298969	0.0803814432989691	0.217381443298969	0.606381443298969	-0.337618556701031	-0.266618556701031	-0.193618556701031	1.01338144329897	0.166381443298969	0.0563814432989691	0.364381443298969	0.740381443298969	0.644381443298969	-0.0656185567010309	-0.235618556701031	0.492381443298969	-0.149618556701031	0.141381443298969	-0.460618556701031	-0.0956185567010309	-0.287618556701031	0.0553814432989691	0.273381443298969	0.251381443298969	-0.198618556701031	0.701381443298969	-0.553618556701031	0.570381443298969	-0.615618556701031	-0.306618556701031	-0.0776185567010309	-1.27461855670103	0.249381443298969	-0.240618556701031	-0.541618556701031	-1.13761855670103	1.13338144329897	-0.344618556701031	-0.444618556701031	0.210381443298969	0.0373814432989691	-0.385618556701031	-0.186618556701031	0.152381443298969	0.222381443298969	0.314381443298969	0.116381443298969	0.669381443298969	-0.367618556701031	0.713381443298969	-0.562618556701031	-0.771618556701031	-0.363618556701031	-0.292618556701031	0.666381443298969	-0.169618556701031	0.170381443298969	0.162381443298969	-0.121618556701031	0.838381443298969	-0.388618556701031	0.0253814432989691	-0.693618556701031	0.181381443298969	0.335381443298969	0.487381443298969	-0.613618556701031	-0.388618556701031
"SIX1"	-0.639329896907217	-0.102329896907217	0.772670103092784	-0.0933298969072165	0.401670103092784	-0.102329896907217	0.322670103092783	0.470670103092784	0.271670103092783	-0.755329896907217	0.343670103092784	0.369670103092783	0.291670103092784	0.377670103092783	0.694670103092784	0.645670103092783	0.0206701030927835	0.592670103092783	-0.689329896907217	0.171670103092783	-0.680329896907217	0.132670103092783	0.194670103092783	0.120670103092783	0.698670103092784	0.898670103092784	0.539670103092784	-0.699329896907217	-0.0653298969072165	-0.154329896907217	0.786670103092784	-0.516329896907217	0.377670103092783	0.748670103092783	-0.575329896907217	0.516670103092783	0.699670103092784	-0.264329896907217	-0.271329896907217	0.255670103092783	0.452670103092783	0.184670103092784	-0.691329896907217	-0.0343298969072165	0.0826701030927835	0.443670103092783	-0.669329896907217	-0.198329896907217	-0.0043298969072165	0.416670103092784	-0.493329896907217	0.108670103092783	-0.234329896907216	0.412670103092784	0.290670103092784	-0.667329896907217	0.101670103092783	-0.747329896907217	-0.636329896907217	0.287670103092784	-0.0683298969072165	-0.418329896907217	-0.325329896907217	-0.381329896907217	-0.225329896907217	-0.0903298969072165	-0.662329896907217	0.241670103092784	0.455670103092783	-0.115329896907216	-0.690329896907217	0.241670103092784	0.0526701030927835	0.0556701030927835	-0.192329896907216	0.562670103092784	0.430670103092784	-0.497329896907217	-0.214329896907217	-0.442329896907217	-0.258329896907217	-0.753329896907217	0.329670103092783	-0.291329896907217	0.286670103092784	-0.720329896907216	0.318670103092783	-0.321329896907217	0.0506701030927835	-0.778329896907216	-0.0143298969072165	0.00967010309278349	0.349670103092784	-0.541329896907217	0.371670103092783	-0.379329896907217	0.109670103092783
"SKIL"	-0.0447113402061856	0.197288659793814	-0.203711340206186	0.555288659793814	-0.00971134020618557	0.116288659793814	0.218288659793814	-0.0307113402061856	0.400288659793814	-0.160711340206186	-0.0717113402061856	0.101288659793814	-0.133711340206186	0.300288659793814	0.0212886597938144	-0.0817113402061856	-0.0957113402061855	-0.0157113402061856	-0.0837113402061856	-0.0557113402061856	-0.243711340206186	0.163288659793814	-0.113711340206186	0.227288659793814	0.0602886597938144	0.635288659793814	0.590288659793815	-0.205711340206186	0.185288659793814	-0.0997113402061856	-0.0327113402061856	0.0402886597938144	-0.0607113402061856	-0.0737113402061856	-0.183711340206186	-0.199711340206186	0.112288659793814	0.242288659793814	0.00328865979381444	-0.196711340206186	0.0752886597938144	0.0932886597938144	0.000288659793814434	-0.0657113402061856	-0.252711340206186	0.130288659793814	-0.402711340206186	0.113288659793814	-0.250711340206186	-0.226711340206186	-0.100711340206186	-0.121711340206186	-0.0287113402061856	-0.171711340206186	-0.168711340206186	-0.0767113402061856	-0.244711340206186	-0.106711340206186	-0.164711340206186	-0.157711340206186	-0.293711340206186	0.0522886597938144	-0.0687113402061856	-0.0707113402061856	-0.144711340206186	0.0442886597938144	-0.378711340206186	0.0752886597938144	0.0392886597938144	0.187288659793814	0.778288659793814	0.126288659793814	-0.130711340206186	-0.178711340206186	-0.0507113402061856	-0.166711340206186	0.165288659793814	0.329288659793814	-0.0307113402061856	-0.0747113402061856	-0.0437113402061856	0.0422886597938144	-0.129711340206186	-0.346711340206186	0.145288659793814	0.0672886597938144	-0.179711340206186	-0.109711340206186	0.325288659793814	-0.218711340206186	0.195288659793814	-0.0437113402061856	0.0862886597938144	0.232288659793814	0.101288659793814	0.253288659793814	-0.229711340206186
"SKIP"	-0.025639175257732	-0.041639175257732	0.00336082474226801	0.389360824742268	0.045360824742268	1.22536082474227	-0.078639175257732	0.160360824742268	-0.427639175257732	-0.135639175257732	0.617360824742268	1.24236082474227	-0.021639175257732	-0.701639175257732	-0.330639175257732	-1.04863917525773	0.036360824742268	-0.259639175257732	-0.150639175257732	1.54936082474227	-0.151639175257732	-0.554639175257732	-0.049639175257732	0.118360824742268	-0.128639175257732	0.301360824742268	0.164360824742268	-0.0116391752577319	0.341360824742268	-0.181639175257732	-0.006639175257732	-0.289639175257732	0.034360824742268	0.129360824742268	-0.083639175257732	-0.959639175257732	-0.335639175257732	-0.478639175257732	0.091360824742268	-0.028639175257732	0.151360824742268	0.341360824742268	-1.45163917525773	0.0513608247422681	-0.000639175257731994	-0.002639175257732	-0.092639175257732	-0.202639175257732	0.132360824742268	-0.473639175257732	-1.19763917525773	0.054360824742268	0.306360824742268	-0.141639175257732	-0.147639175257732	-0.492639175257732	1.40736082474227	-0.443639175257732	-0.495639175257732	0.036360824742268	0.776360824742268	-0.142639175257732	-0.034639175257732	-0.456639175257732	-1.29563917525773	-0.241639175257732	-0.293639175257732	-0.084639175257732	-0.157639175257732	-0.028639175257732	-0.855639175257732	-0.453639175257732	0.176360824742268	-0.342639175257732	-1.13363917525773	0.113360824742268	0.765360824742268	0.156360824742268	-0.991639175257732	0.367360824742268	0.023360824742268	1.08536082474227	0.151360824742268	0.757360824742268	0.667360824742268	1.49136082474227	0.253360824742268	0.099360824742268	0.654360824742268	-0.201639175257732	0.138360824742268	-0.172639175257732	0.918360824742268	0.416360824742268	0.605360824742268	-0.317639175257732	0.282360824742268
"SLA"	-0.0540927835051546	-0.103092783505155	-0.0670927835051546	-0.149092783505155	-0.169092783505155	-0.256092783505155	0.227907216494845	0.0869072164948454	0.0789072164948454	-0.0800927835051546	0.240907216494845	0.324907216494845	-0.357092783505155	0.0369072164948454	-0.202092783505155	0.000907216494845361	-0.113092783505155	0.123907216494845	0.332907216494845	0.117907216494845	0.0439072164948454	-0.0260927835051546	0.0469072164948454	-0.0470927835051546	-0.290092783505155	-0.0690927835051546	-0.254092783505155	-0.103092783505155	-0.0130927835051546	0.0819072164948454	0.0369072164948454	-0.0950927835051546	0.0129072164948454	-0.176092783505155	0.0149072164948454	0.0209072164948454	0.0459072164948454	0.137907216494845	-0.189092783505155	-0.0540927835051546	0.201907216494845	0.0699072164948454	-0.0760927835051546	0.141907216494845	0.00290721649484536	-0.288092783505155	-0.147092783505155	-0.211092783505155	-0.0410927835051546	0.153907216494845	0.0169072164948454	-9.27835051546394e-05	0.417907216494845	-0.0800927835051546	-0.186092783505155	-0.649092783505155	-0.00309278350515464	0.0629072164948454	-0.0860927835051546	-0.160092783505155	0.102907216494845	-0.116092783505155	-0.0380927835051546	0.305907216494845	0.186907216494845	-0.120092783505155	-0.0840927835051546	-0.0200927835051546	0.209907216494845	-0.583092783505155	-0.0440927835051546	-0.0840927835051546	0.0129072164948454	-0.218092783505155	-0.169092783505155	0.182907216494845	0.0769072164948454	0.114907216494845	0.396907216494845	0.0769072164948454	0.279907216494845	-0.0640927835051546	0.180907216494845	0.200907216494845	0.0699072164948454	0.122907216494845	0.00190721649484536	0.0999072164948454	0.128907216494845	-0.111092783505155	-0.0540927835051546	0.0919072164948454	0.369907216494845	0.229907216494845	-0.0260927835051546	0.120907216494845	-0.119092783505155
"SLC11A1"	-0.0576082474226804	0.31139175257732	0.32139175257732	-0.0746082474226804	-0.29260824742268	-0.0366082474226804	0.14439175257732	0.17639175257732	0.18439175257732	-0.12060824742268	-0.47860824742268	-0.0516082474226804	-0.39460824742268	0.32739175257732	-0.0676082474226804	0.0803917525773196	0.16839175257732	-0.33260824742268	0.000391752577319588	0.22739175257732	0.41839175257732	0.0523917525773196	0.0523917525773196	0.20239175257732	-0.32660824742268	0.45439175257732	-0.20460824742268	-0.20360824742268	0.0223917525773196	0.0573917525773196	-0.47160824742268	-0.0126082474226804	0.20939175257732	-0.19760824742268	0.0433917525773196	-0.21360824742268	-0.23760824742268	0.48339175257732	-0.27760824742268	-0.0846082474226804	0.29639175257732	0.0833917525773196	-0.0586082474226804	0.0363917525773196	0.24639175257732	-0.24360824742268	-0.22760824742268	-0.19760824742268	-0.0646082474226804	0.0363917525773196	-0.0866082474226804	-0.0356082474226804	0.39939175257732	-0.0346082474226804	-0.35860824742268	-0.40560824742268	0.0683917525773196	0.15939175257732	0.0243917525773196	-0.27760824742268	-0.00160824742268041	0.0263917525773196	-0.26260824742268	0.13839175257732	0.30439175257732	-0.35460824742268	-0.44160824742268	-0.00860824742268041	0.0253917525773196	-0.0916082474226804	-0.38960824742268	-0.12960824742268	0.22739175257732	-0.14260824742268	-0.41260824742268	0.0543917525773196	0.42739175257732	0.20739175257732	0.37339175257732	-0.14260824742268	0.64539175257732	0.29939175257732	0.16739175257732	-0.25760824742268	0.35839175257732	-0.37660824742268	0.40439175257732	-0.00760824742268041	0.32639175257732	0.21939175257732	-0.35660824742268	0.44739175257732	0.15339175257732	-0.26160824742268	0.17439175257732	-0.0506082474226804	-0.45260824742268
